Time(hours),strain (ustrain),Stress ,Temperature,Humidity
5749.766707,13369.07445,6.02,16.8,51
5750.266926,13386.93933,6.02,16.9,51
5750.766692,13383.32364,6.02,17,51
5751.266695,13389.52383,6.02,17,51
5751.766699,13390.81569,6.02,17,51
5752.266718,13395.97282,6.02,16.8,52
5752.766695,13390.04517,6.02,16.9,52
5753.266692,13383.07483,6.02,17.1,52
5753.766692,13389.52383,6.02,17.3,53
5754.2667,13394.68057,6.02,17.3,54
5754.766912,13393.41512,6.02,17.4,55
5755.266693,13398.06201,6.02,17.4,56
5755.766923,13397.04804,6.02,17.5,53
5756.266692,13401.17321,6.02,17.6,53
5756.766693,13407.62182,6.02,17.6,54
5757.266695,13417.92459,6.02,17.6,54
5757.766705,13420.50833,6.02,17.6,54
5758.266702,13423.08096,6.02,17.6,54
5758.766695,13427.97703,6.02,17.6,54
5759.266692,13429.00823,6.02,17.7,54
5759.7667,13430.81033,6.02,17.7,53
5760.266718,13432.36364,6.02,17.7,53
5760.766693,13432.36364,6.02,17.7,54
5761.266694,13434.42603,6.02,17.7,54
5761.766695,13435.45722,6.02,17.6,54
5762.266696,13437.25933,6.02,17.6,55
5762.766694,13439.58278,6.02,17.6,55
5763.266696,13439.84383,6.02,17.6,55
5763.766701,13439.06105,6.02,17.6,55
5764.266694,13440.35368,6.02,17.5,55
5764.766696,13439.58278,6.02,17.4,60
5765.266693,13439.58278,6.02,17.4,60
5765.766706,13437.52038,6.02,17.4,60
5766.266704,13439.06105,6.02,17.4,60
5766.766694,13438.29053,6.02,17.4,60
5767.266693,13437.52038,6.02,17.4,59
5767.766926,13435.45952,6.02,17.3,59
5768.266716,13433.39675,6.02,17.3,59
5768.766693,13432.87541,6.02,17.3,59
5769.266695,13431.0733,6.02,17.3,59
5769.766693,13432.10488,6.02,17.3,59
5770.266699,13431.33435,6.02,17.3,59
5770.766696,13429.27158,6.02,17.2,60
5771.266694,13430.04211,6.02,17.2,60
5771.766701,13430.04211,6.02,17.2,60
5772.266702,13428.48919,6.02,17.2,60
5772.766693,13427.71866,6.02,17.1,60
5773.266918,13427.21761,6.02,17.1,60
5773.766709,13424.89455,6.02,17.1,60
5774.266701,13423.35311,6.02,17.1,60
5774.766695,13423.09282,6.02,17.2,60
5775.266697,13429.79024,6.02,17.2,61
5775.766698,13431.85301,6.02,17.2,61
5776.266717,13434.69856,6.02,17.2,61
5776.766698,13438.82335,6.02,17.3,61
5777.266693,13439.59388,6.02,17.3,61
5777.766694,13443.45837,6.02,17.4,62
5778.266701,13457.46373,6.02,17.4,61
5778.766693,13459.52612,6.02,17.5,58
5779.266695,13462.6201,6.02,17.5,58
5779.766704,13464.42144,6.02,17.5,58
5780.266693,13467.51617,6.02,17.5,58
5780.766694,13469.31751,6.02,17.6,57
5781.266697,13470.87043,6.02,17.7,58
5781.766706,13456.15885,6.02,17.7,58
5782.266705,13458.47043,6.02,17.8,57
5782.766696,13461.56478,6.02,17.8,57
5783.266694,13463.37837,6.02,17.8,56
5783.7667,13465.1801,6.02,17.8,56
5784.266723,13466.72115,6.02,17.9,58
5784.766693,13465.68995,6.02,17.9,57
5785.266696,13470.07617,6.02,17.9,56
5785.766695,13463.009,6.02,17.8,55
5786.266923,13474.32038,6.02,17.8,56
5786.766696,13471.4867,6.02,17.7,56
5787.266696,13469.1755,6.02,17.7,55
5787.766926,13458.58297,6.02,17.7,55
5788.266695,13457.0423,6.02,17.6,55
5788.766697,13455.22833,6.02,17.5,55
5789.266694,13452.9045,6.02,17.5,55
5789.766932,13469.71062,6.02,17.4,59
5790.266706,13465.84612,6.02,17.4,59
5790.766694,13463.52306,6.02,17.3,59
5791.266919,13455.20612,6.02,17.3,59
5791.766702,13450.5711,6.02,17.3,58
5792.266717,13451.09321,6.02,17.3,59
5792.766695,13446.96766,6.02,17.2,59
5793.266921,13447.01627,6.02,17.1,59
5793.766695,13443.66163,6.02,17.1,59
5794.266925,13443.63292,6.02,17.1,60
5794.766698,13440.53856,6.02,17,60
5795.266695,13442.34105,6.02,17,60
5795.766703,13440.27828,6.02,17,60
5796.266923,13438.53742,6.02,17,60
5796.766693,13437.76689,6.02,17,60
5797.266696,13438.27675,6.02,17,60
5797.76671,13437.50622,6.02,17,60
5798.266703,13436.73531,6.02,17,60
5798.766696,13437.50622,6.02,17.1,60
5799.266698,13442.66297,6.02,17.2,60
5799.766699,13447.55866,6.02,17.2,60
5800.266718,13448.58986,6.02,17.3,60
5800.766697,13452.71541,6.02,17.3,60
5801.266694,13468.911,6.02,17.4,61
5801.766696,13471.2222,6.02,17.5,58
5802.266704,13476.11866,6.02,17.6,59
5802.766698,13483.3378,6.02,17.6,60
5803.26692,13472.42756,6.02,17.6,60
5803.766707,13475.00019,6.02,17.6,60
5804.266695,13478.34297,6.02,17.6,60
5804.766697,13481.95866,6.02,17.7,60
5805.266697,13485.30182,6.02,17.7,60
5805.766707,13489.4155,6.02,17.8,60
5806.266709,13493.01895,6.02,17.8,59
5806.766698,13489.34163,6.02,17.7,59
5807.266696,13491.40402,6.02,17.8,60
5807.766704,13490.37282,6.02,17.7,60
5808.266721,13491.40402,6.02,17.6,58
5808.766694,13492.43522,6.02,17.6,58
5809.266695,13490.63388,6.02,17.6,58
5809.766921,13490.07885,6.02,17.5,58
5810.2667,13484.16344,6.02,17.5,58
5810.766697,13484.93397,6.02,17.4,61
5811.266921,13480.87426,6.02,17.4,61
5811.766703,13475.97856,6.02,17.3,60
5812.266697,13472.11407,6.02,17.2,60
5812.766922,13474.2201,6.02,17.2,60
5813.266696,13466.49148,6.02,17.1,60
5813.766709,13462.10526,6.02,17.1,59
5814.266932,13454.29933,6.02,17.1,59
5814.766695,13453.00746,6.02,17.1,59
5815.266697,13451.97627,6.02,17,59
5815.766704,13451.71522,6.02,17,59
5816.266943,13456.01187,6.02,17,58
5816.766698,13453.6999,6.02,16.9,57
5817.266698,13448.80383,6.02,16.8,56
5817.766915,13448.59636,6.02,16.8,55
5818.2667,13444.22201,6.02,16.7,54
5818.766698,13438.54392,6.02,16.7,54
5819.266696,13435.71062,6.02,16.6,53
5819.766928,13429.55522,6.02,16.6,52
5820.266699,13426.46124,6.02,16.6,52
5820.766696,13421.81435,6.02,16.5,52
5821.266696,13417.6888,6.02,16.5,51
5821.766932,13426.06316,6.02,16.4,51
5822.266704,13421.93761,6.02,16.4,51
5822.766697,13417.03005,6.02,16.3,50
5823.266698,13413.42622,6.02,16.2,50
5823.766702,13408.25799,6.02,16,50
5824.266944,13393.39789,6.02,16,50
5824.766699,13384.36478,6.02,16,49
5825.266926,13375.76421,6.02,16,49
5825.766697,13371.1288,6.02,16.1,49
5826.266703,13372.93129,6.02,16.1,49
5826.766695,13372.66986,6.02,16.1,49
5827.266698,13373.44038,6.02,16.1,49
5827.766706,13372.93129,6.02,16.1,49
5828.266695,13371.37799,6.02,16.1,48
5828.766696,13373.44038,6.02,16.1,48
5829.266699,13371.37799,6.02,16.1,47
5829.766708,13370.34679,6.02,16.2,47
5830.26671,13368.80574,6.02,16.1,47
5830.766699,13367.77455,6.02,16.1,47
5831.266695,13363.63713,6.02,16.1,47
5831.766703,13364.41914,6.02,16.1,47
5832.266727,13362.60555,6.02,16.1,46
5832.766696,13360.28211,6.02,16.1,46
5833.266697,13356.92708,6.02,16.1,46
5833.766699,13354.34335,6.02,16.1,46
5834.2667,13352.54086,6.02,16.1,46
5834.766696,13350.98833,6.02,16.1,46
5835.266703,13348.92593,6.02,16.1,47
5835.766704,13349.43579,6.02,16.1,47
5836.266697,13345.55943,6.02,16.1,47
5836.766699,13344.52746,6.02,16,47
5837.266696,13342.97493,6.02,16,48
5837.766711,13340.91215,6.02,16,48
5838.266932,13358.51177,6.02,15.9,48
5838.766696,13354.11368,6.02,15.9,49
5839.266697,13351.28077,6.02,15.9,49
5839.766704,13351.52957,6.02,15.9,49
5840.266723,13354.37474,6.02,15.8,49
5840.766699,13349.20612,6.02,15.8,49
5841.266699,13346.88268,6.02,15.8,49
5841.766696,13346.11254,6.02,15.7,49
5842.266927,13343.97206,6.02,15.7,49
5842.766699,13342.94048,6.02,15.7,49
5843.266698,13339.85837,6.02,15.6,49
5843.766705,13337.7956,6.02,15.6,48
5844.266699,13335.48402,6.02,15.5,48
5844.766921,13322.74182,6.02,15.5,49
5845.2667,13317.59694,6.02,15.5,50
5845.766707,13318.88919,6.02,15.5,50
5846.266931,13334.44785,6.02,15.3,50
5846.766693,13330.5956,6.02,15.3,50
5847.266694,13328.79311,6.02,15.2,50
5847.766699,13326.22086,6.02,15.2,50
5848.266945,13331.80478,6.02,15.2,50
5848.7667,13330.25187,6.02,15.1,50
5849.266692,13327.9399,6.02,15.2,50
5849.766693,13328.97148,6.02,15.2,50
5850.266699,13328.45014,6.02,15.3,50
5850.766692,13331.28344,6.02,15.3,51
5851.266693,13335.14794,6.02,15.3,51
5851.766703,13338.75139,6.02,15.5,52
5852.266692,13342.09455,6.02,15.5,52
5852.766693,13348.78048,6.02,15.6,52
5853.266695,13346.31923,6.02,15.6,52
5853.766705,13348.38163,6.02,15.6,52
5854.266702,13351.91464,6.02,15.7,53
5854.766696,13353.71636,6.02,15.7,54
5855.266692,13356.03981,6.02,15.7,57
5855.766699,13360.16536,6.02,15.7,58
5856.266718,13366.62584,6.02,15.8,60
5856.766693,13369.98086,6.02,15.8,60
5857.266693,13375.6712,6.02,15.8,60
5857.766917,13382.3334,6.02,15.7,58
5858.266696,13380.27062,6.02,15.7,58
5858.766693,13379.76115,6.02,15.7,57
5859.266696,13380.79273,6.02,15.7,57
5859.766702,13379.23943,6.02,15.7,57
5860.266694,13380.00957,6.02,15.7,57
5860.766699,13379.5001,6.02,15.7,57
5861.266694,13380.79273,6.02,15.6,56
5861.76693,13376.74144,6.02,15.6,56
5862.266704,13373.89627,6.02,15.6,56
5862.766692,13372.09455,6.02,15.6,55
5863.266693,13371.57282,6.02,15.6,55
5863.766926,13369.01971,6.02,15.6,54
5864.266715,13367.98852,6.02,15.6,54
5864.766694,13364.89416,6.02,15.5,54
5865.266696,13363.34163,6.02,15.5,54
5865.766692,13361.01856,6.02,15.5,53
5866.266699,13359.72632,6.02,15.4,53
5866.766695,13357.40249,6.02,15.3,53
5867.266692,13356.6201,6.02,15.3,53
5867.766927,13360.86584,6.02,15.3,53
5868.2667,13357.51081,6.02,15.3,52
5868.766692,13355.95751,6.02,15.3,52
5869.266918,13343.66431,6.02,15.2,52
5869.766711,13342.12325,6.02,15.2,52
5870.266701,13340.32077,6.02,15.4,52
5870.766695,13340.0601,6.02,15.5,51
5871.266701,13348.22813,6.02,15.6,51
5871.7667,13351.52995,6.02,15.6,51
5872.266721,13357.46871,6.02,15.7,51
5872.766696,13359.79254,6.02,15.7,51
5873.266692,13365.20957,6.02,15.8,52
5873.766694,13368.94507,6.02,15.8,53
5874.266701,13359.63904,6.02,15.9,54
5874.766695,13372.29971,6.02,16,54
5875.266694,13377.20727,6.02,16.1,56
5875.766704,13382.61321,6.02,16.2,57
5876.266915,13387.79254,6.02,16.3,59
5876.766694,13396.31579,6.02,16.3,60
5877.266696,13403.02507,6.02,16.3,60
5877.766706,13403.71483,6.02,16.4,61
5878.266704,13410.4245,6.02,16.5,61
5878.766697,13415.84191,6.02,16.5,60
5879.266694,13419.44651,6.02,16.5,60
5879.766699,13423.83234,6.02,16.5,60
5880.266719,13423.06182,6.02,16.5,60
5880.766693,13425.89474,6.02,16.5,60
5881.266699,13426.15617,6.02,16.5,59
5881.766696,13427.18737,6.02,16.5,58
5882.266697,13427.18737,6.02,16.5,58
5882.766695,13426.67789,6.02,16.4,58
5883.266697,13425.64632,6.02,16.4,57
5883.766702,13425.64632,6.02,16.4,57
5884.266694,13422.29129,6.02,16.4,56
5884.766697,13422.03062,6.02,16.4,56
5885.266693,13422.54048,6.02,16.4,55
5885.766706,13421.5089,6.02,16.4,54
5886.266705,13420.22852,6.02,16.4,54
5886.766694,13416.87426,6.02,16.4,54
5887.266694,13416.35215,6.02,16.4,54
5887.766704,13414.55005,6.02,16.4,54
5888.266721,13412.74833,6.02,16.4,54
5888.766696,13411.96555,6.02,16.3,53
5889.266698,13411.45608,6.02,16.3,53
5889.766693,13408.36211,6.02,16.3,53
5890.266704,13406.54813,6.02,16.3,53
5890.766916,13413.42775,6.02,16.3,52
5891.266693,13409.3022,6.02,16.3,52
5891.766706,13407.48823,6.02,16.3,52
5892.266697,13406.45703,6.02,16.3,51
5892.766693,13406.45703,6.02,16.3,51
5893.266695,13402.84134,6.02,16.3,51
5893.766709,13400.77895,6.02,16.3,50
5894.266702,13399.4867,6.02,16.3,50
5894.766694,13399.74737,6.02,16.3,50
5895.266697,13396.91445,6.02,16.3,50
5895.766698,13393.29837,6.02,16.3,50
5896.266719,13392.7889,6.02,16.3,50
5896.766696,13391.49703,6.02,16.3,50
5897.266694,13390.46545,6.02,16.3,51
5897.766696,13390.21665,6.02,16.3,51
5898.266702,13390.21665,6.02,16.4,51
5898.766694,13392.52823,6.02,16.4,52
5899.266694,13392.01799,6.02,16.4,52
5899.766705,13394.08077,6.02,16.4,52
5900.266693,13395.36115,6.02,16.5,52
5900.766694,13397.68498,6.02,16.5,52
5901.266698,13396.33837,6.02,16.5,52
5901.766707,13396.59904,6.02,16.5,52
5902.266703,13398.66182,6.02,16.5,52
5902.766699,13398.14048,6.02,16.6,52
5903.266695,13398.92249,6.02,16.6,52
5903.766701,13400.46354,6.02,16.6,51
5904.266721,13400.46354,6.02,16.6,51
5904.766695,13400.21474,6.02,16.6,51
5905.266695,13397.36995,6.02,16.6,51
5905.766696,13397.36995,6.02,16.5,51
5906.2667,13396.07732,6.02,16.5,51
5906.766696,13396.33837,6.02,16.5,51
5907.266697,13393.49359,6.02,16.5,50
5907.766702,13392.46201,6.02,16.5,50
5908.266695,13391.18163,6.02,16.5,50
5908.766701,13389.62909,6.02,16.5,50
5909.266919,13383.49818,6.02,16.5,50
5909.766707,13381.68421,6.02,16.4,50
5910.266707,13380.39234,6.02,16.4,50
5910.766694,13379.88211,6.02,16.4,50
5911.266695,13377.80785,6.02,16.4,49
5911.766708,13377.03732,6.02,16.4,49
5912.266722,13376.26679,6.02,16.4,49
5912.766695,13374.71426,6.02,16.4,48
5913.266697,13372.12976,6.02,16.4,48
5913.766695,13369.54526,6.02,16.4,47
5914.2667,13370.06699,6.02,16.4,47
5914.766698,13368.51407,6.02,16.3,46
5915.266696,13366.45129,6.02,16.3,46
5915.766705,13363.3577,6.02,16.3,46
5916.266921,13355.66201,6.02,16.3,46
5916.766694,13350.75368,6.02,16.2,46
5917.266696,13349.46182,6.02,16.2,46
5917.76671,13345.59732,6.02,16.2,46
5918.266703,13343.53455,6.02,16.2,46
5918.766697,13342.24268,6.02,16.2,45
5919.266697,13341.98163,6.02,16.2,46
5919.7667,13341.2111,6.02,16.2,46
5920.266723,13340.1799,6.02,16.2,46
5920.766697,13338.62699,6.02,16.2,46
5921.266694,13337.84459,6.02,16.2,47
5921.766696,13339.39713,6.02,16.3,47
5922.266707,13338.88727,6.02,16.3,47
5922.766694,13341.2111,6.02,16.4,46
5923.266697,13341.47177,6.02,16.4,46
5923.766707,13342.50297,6.02,16.5,45
5924.266701,13341.98163,6.02,16.5,45
5924.766697,13343.79483,6.02,16.5,44
5925.266919,13354.89569,6.02,16.6,44
5925.766707,13355.15675,6.02,16.6,45
5926.266706,13353.34278,6.02,16.6,45
5926.766697,13354.89569,6.02,16.7,45
5927.266697,13342.11828,6.02,16.7,45
5927.766701,13341.34813,6.02,16.7,46
5928.266725,13343.41053,6.02,16.7,45
5928.766695,13343.14986,6.02,16.7,45
5929.266695,13342.64,6.02,16.7,45
5929.766697,13342.64,6.02,16.6,45
5930.266699,13340.82641,6.02,16.6,45
5930.766697,13340.82641,6.02,16.6,46
5931.266697,13338.50297,6.02,16.6,46
5931.766706,13336.689,6.02,16.6,46
5932.266696,13336.689,6.02,16.6,46
5932.766924,13341.04344,6.02,16.6,46
5933.266695,13340.27292,6.02,16.5,46
5933.76671,13338.98067,6.02,16.5,46
5934.266708,13338.19866,6.02,16.5,46
5934.766697,13335.10469,6.02,16.5,45
5935.266696,13333.55139,6.02,16.5,45
5935.766705,13332.78086,6.02,16.5,45
5936.266718,13330.97914,6.02,16.5,45
5936.766697,13327.45837,6.02,16.5,45
5937.266699,13327.45837,6.02,16.5,45
5937.766696,13327.70756,6.02,16.4,45
5938.266701,13324.62545,6.02,16.4,44
5938.766699,13325.65665,6.02,16.4,44
5939.266919,13334.75866,6.02,16.4,44
5939.766706,13332.69589,6.02,16.4,44
5940.2667,13329.09244,6.02,16.4,44
5940.766696,13327.81206,6.02,16.3,44
5941.266696,13324.7177,6.02,16.3,45
5941.766711,13323.17627,6.02,16.3,45
5942.266704,13323.4377,6.02,16.3,45
5942.766921,13310.59483,6.02,16.3,45
5943.266699,13309.57512,6.02,16.3,45
5943.766701,13310.08459,6.02,16.3,45
5944.266724,13309.82431,6.02,16.3,45
5944.766698,13305.44957,6.02,16.3,46
5945.266695,13307.25129,6.02,16.3,46
5945.766697,13310.08459,6.02,16.4,47
5946.266704,13309.82431,6.02,16.4,47
5946.766695,13311.11617,6.02,16.4,46
5947.266698,13316.26105,6.02,16.4,45
5947.766708,13306.74182,6.02,16.4,46
5948.266696,13313.94947,6.02,16.5,45
5948.766697,13314.96919,6.02,16.5,45
5949.266918,13328.40038,6.02,16.5,46
5949.766707,13326.34909,6.02,16.5,46
5950.266706,13328.40038,6.02,16.5,46
5950.766699,13328.66067,6.02,16.5,46
5951.266695,13327.62947,6.02,16.6,46
5951.766704,13327.89014,6.02,16.6,46
5952.266722,13328.40038,6.02,16.7,46
5952.766697,13330.98411,6.02,16.7,47
5953.266699,13332.52555,6.02,16.7,48
5953.766699,13322.12746,6.02,16.7,50
5954.266702,13325.73129,6.02,16.7,50
5954.766697,13327.79445,6.02,16.7,50
5955.266699,13327.79445,6.02,16.7,50
5955.766707,13329.25206,6.02,16.6,50
5956.266697,13330.28402,6.02,16.6,50
5956.766699,13328.82565,6.02,16.6,49
5957.266697,13328.56498,6.02,16.6,49
5957.766934,13319.92766,6.02,16.6,49
5958.266708,13317.60383,6.02,16.5,49
5958.766695,13317.09397,6.02,16.5,48
5959.266697,13313.24172,6.02,16.4,48
5959.766706,13308.34526,6.02,16.4,48
5960.266944,13314.46316,6.02,16.3,48
5960.766697,13307.50431,6.02,16.3,48
5961.266699,13305.4534,6.02,16.2,48
5961.766921,13302.5799,6.02,16.2,48
5962.266701,13298.71579,6.02,16.2,48
5962.766699,13296.40383,6.02,16.1,47
5963.26692,13290.71158,6.02,16.1,47
5963.766706,13289.17053,6.02,16.1,46
5964.266699,13285.04574,6.02,16,46
5964.766697,13281.4423,6.02,16,46
5965.266699,13281.18086,6.02,16,46
5965.766937,13299.73627,6.02,15.9,45
5966.266706,13296.13167,6.02,15.9,44
5966.766697,13291.23636,6.02,15.9,44
5967.2667,13294.33033,6.02,15.8,44
5967.766702,13292.26756,6.02,15.7,43
5968.266946,13276.97952,6.02,15.7,43
5968.7667,13248.89608,6.02,15.7,43
5969.266922,13275.01282,6.02,15.8,44
5969.766698,13279.64785,6.02,15.9,45
5970.266706,13283.00287,6.02,16,47
5970.766697,13287.11656,6.02,16,48
5971.266699,13283.90048,6.02,16,48
5971.766711,13288.78469,6.02,16.1,50
5972.266697,13290.07694,6.02,16.1,50
5972.766697,13293.68038,6.02,16.2,50
5973.266918,13285.69799,6.02,16.2,50
5973.766709,13289.82316,6.02,16.3,51
5974.266709,13292.64498,6.02,16.3,51
5974.7667,13296.24842,6.02,16.4,51
5975.266697,13308.3422,6.02,16.4,51
5975.766704,13310.14392,6.02,16.4,51
5976.266718,13312.45512,6.02,16.4,52
5976.766693,13313.48708,6.02,16.4,52
5977.266694,13318.10986,6.02,16.4,53
5977.766695,13320.17301,6.02,16.4,53
5978.266696,13323.2555,6.02,16.4,53
5978.766694,13323.2555,6.02,16.4,53
5979.266695,13324.2867,6.02,16.4,53
5979.766702,13324.54737,6.02,16.4,53
5980.266694,13327.62947,6.02,16.4,53
5980.766696,13328.66105,6.02,16.4,53
5981.266692,13325.57856,6.02,16.3,53
5981.766707,13324.2867,6.02,16.3,52
5982.266705,13320.17301,6.02,16.2,52
5982.766695,13315.02813,6.02,16.2,52
5983.26692,13306.96766,6.02,16.1,51
5983.766706,13304.1466,6.02,16,51
5984.266717,13300.54278,6.02,16,51
5984.766918,13311.56708,6.02,16,51
5985.266696,13308.7334,6.02,15.9,51
5985.766693,13305.9001,6.02,15.8,51
5986.266922,13295.18124,6.02,15.8,51
5986.766697,13290.80689,6.02,15.7,50
5987.266693,13285.91081,6.02,15.7,50
5987.766704,13282.30699,6.02,15.6,50
5988.266919,13286.80957,6.02,15.6,50
5988.766693,13281.14297,6.02,15.6,51
5989.266918,13285.46833,6.02,15.6,51
5989.766709,13285.97818,6.02,15.6,52
5990.266702,13287.00938,6.02,15.6,52
5990.766694,13288.81187,6.02,15.6,52
5991.266696,13289.58201,6.02,15.6,52
5991.766698,13293.18584,6.02,15.6,53
5992.266718,13294.21742,6.02,15.5,53
5992.766696,13292.93665,6.02,15.5,54
5993.266694,13292.93665,6.02,15.5,55
5993.766694,13293.18584,6.02,15.5,55
5994.266702,13297.05033,6.02,15.6,56
5994.766694,13300.39349,6.02,15.6,56
5995.266696,13304.51828,6.02,15.6,57
5995.766706,13308.89301,6.02,15.7,58
5996.266694,13313.52766,6.02,15.8,58
5996.766694,13319.70373,6.02,15.9,59
5997.266695,13318.61053,6.02,16,59
5997.766706,13327.35923,6.02,16,60
5998.266703,13340.61282,6.02,16.1,60
5998.766697,13346.71809,6.02,16.1,60
5999.266695,13353.42775,6.02,16.1,60
5999.766696,13357.04344,6.02,16.2,60
6000.266701,13361.951,6.02,16.2,60
6000.766692,13366.59789,6.02,16.2,61
6001.266915,13358.50105,6.02,16.2,61
6001.766692,13359.79292,6.02,16.2,60
6002.266693,13360.31426,6.02,16.2,60
6002.766692,13358.50105,6.02,16.1,60
6003.266691,13357.73053,6.02,16.1,61
6003.766698,13355.4067,6.02,16.1,61
6004.266692,13354.3755,6.02,16.1,61
6004.766692,13356.43828,6.02,16.1,61
6005.26669,13356.94775,6.02,16,61
6005.766704,13355.91656,6.02,16,61
6006.266924,13363.00096,6.02,15.9,61
6006.766689,13359.64593,6.02,15.8,61
6007.266692,13358.87579,6.02,15.8,61
6007.766917,13351.16211,6.02,15.8,61
6008.266698,13350.90105,6.02,15.8,61
6008.76669,13350.64077,6.02,15.7,61
6009.266696,13348.06813,6.02,15.7,61
6009.766691,13348.3288,6.02,15.7,61
6010.266695,13348.58947,6.02,15.7,60
6010.766692,13348.58947,6.02,15.6,60
6011.266694,13346.51522,6.02,15.6,60
6011.766924,13355.87789,6.02,15.5,60
6012.266694,13351.74048,6.02,15.5,60
6012.76669,13349.6777,6.02,15.5,60
6013.26669,13349.6777,6.02,15.4,60
6013.766929,13354.48842,6.02,15.3,59
6014.266699,13351.39483,6.02,15.3,57
6014.766691,13348.89378,6.02,15.2,57
6015.266916,13336.06507,6.02,15.2,55
6015.766696,13330.65952,6.02,15.1,54
6016.266924,13329.58967,6.02,15.1,54
6016.766693,13324.19598,6.02,15.1,54
6017.26669,13323.67388,6.02,15.1,54
6017.766696,13323.67388,6.02,15.2,54
6018.266698,13325.21493,6.02,15.2,55
6018.766691,13327.53876,6.02,15.3,54
6019.266696,13330.88191,6.02,15.5,54
6019.766703,13336.53627,6.02,15.6,54
6020.266911,13348.3399,6.02,15.7,54
6020.766692,13350.66297,6.02,15.8,54
6021.266693,13353.38488,6.02,15.9,54
6021.766703,13357.51043,6.02,15.9,54
6022.2667,13362.16919,6.02,16,54
6022.766694,13366.04555,6.02,16,54
6023.26669,13355.91732,6.02,16,54
6023.766696,13356.17799,6.02,16,53
6024.266703,13360.55273,6.02,16.1,52
6024.766691,13360.8134,6.02,16.1,52
6025.266691,13359.52153,6.02,16,52
6025.766693,13356.94852,6.02,16,52
6026.266695,13353.33321,6.02,16,52
6026.766691,13349.97856,6.02,15.9,52
6027.266912,13351.87943,6.02,15.9,52
6027.766699,13350.84785,6.02,15.8,52
6028.266691,13348.00268,6.02,15.8,52
6028.766692,13344.64804,6.02,15.8,52
6029.266689,13341.2934,6.02,15.7,52
6029.766929,13343.07254,6.02,15.6,52
6030.266701,13343.85493,6.02,15.6,52
6030.766691,13339.48019,6.02,15.6,52
6031.266691,13336.13742,6.02,15.6,52
6031.766918,13344.4689,6.02,15.6,53
6032.266699,13344.97837,6.02,15.6,53
6032.766691,13343.69837,6.02,15.5,53
6033.266693,13343.69837,6.02,15.5,53
6033.76669,13342.92746,6.02,15.6,54
6034.266696,13343.94718,6.02,15.6,54
6034.766694,13343.69837,6.02,15.6,54
6035.26669,13345.74852,6.02,15.6,54
6035.766703,13346.27062,6.02,15.5,54
6036.266693,13346.00957,6.02,15.5,54
6036.76669,13346.77971,6.02,15.5,55
6037.266693,13344.97837,6.02,15.5,55
6037.766706,13346.27062,6.02,15.5,55
6038.266701,13345.23943,6.02,15.6,55
6038.766693,13347.28995,6.02,15.7,55
6039.266693,13352.88498,6.02,15.8,55
6039.766696,13355.97895,6.02,15.9,55
6040.266701,13359.34584,6.02,16,55
6040.766917,13359.41435,6.02,16,55
6041.266691,13365.86335,6.02,16.1,55
6041.766692,13368.9577,6.02,16.1,55
6042.266698,13371.28077,6.02,16.1,55
6042.766691,13374.12593,6.02,16.2,57
6043.266915,13363.95636,6.02,16.3,58
6043.766703,13367.31139,6.02,16.4,58
6044.266691,13372.46813,6.02,16.4,58
6044.766691,13376.60555,6.02,16.4,58
6045.266693,13378.92861,6.02,16.5,57
6045.766705,13380.7311,6.02,16.5,56
6046.266922,13387.81167,6.02,16.6,55
6046.766695,13387.30258,6.02,16.6,55
6047.26669,13388.59445,6.02,16.7,55
6047.766698,13390.13589,6.02,16.7,55
6048.266703,13390.65684,6.02,16.6,54
6048.766692,13394.78239,6.02,16.6,54
6049.266692,13394.53359,6.02,16.6,54
6049.766695,13392.98067,6.02,16.6,53
6050.266696,13392.21014,6.02,16.5,53
6050.766694,13390.91789,6.02,16.5,52
6051.2667,13389.10431,6.02,16.4,52
6051.7667,13384.45742,6.02,16.4,53
6052.266692,13383.16478,6.02,16.4,55
6052.766694,13382.13359,6.02,16.4,57
6053.26669,13384.20823,6.02,16.3,58
6053.766704,13384.71809,6.02,16.3,60
6054.266927,13383.42737,6.02,16.3,60
6054.76669,13383.42737,6.02,16.3,61
6055.266695,13386.52134,6.02,16.3,61
6055.766699,13388.07426,6.02,16.2,61
6056.2667,13388.84478,6.02,16.2,61
6056.766693,13388.07426,6.02,16.1,60
6057.266693,13385.22909,6.02,16.1,60
6057.766691,13384.45856,6.02,16.1,60
6058.266918,13385.08172,6.02,16.1,60
6058.766694,13382.50947,6.02,16.1,60
6059.266691,13381.98737,6.02,16,60
6059.766703,13381.98737,6.02,16,60
6060.266918,13392.38852,6.02,16,60
6060.766692,13388.77282,6.02,15.9,60
6061.266693,13386.18871,6.02,15.9,59
6061.766709,13386.18871,6.02,15.9,59
6062.266701,13383.34392,6.02,15.9,59
6062.766694,13379.9889,6.02,15.9,59
6063.266695,13385.92842,6.02,16,59
6063.766698,13388.77282,6.02,16,60
6064.266702,13391.86718,6.02,16.1,60
6064.766694,13395.22144,6.02,16.1,60
6065.266691,13399.09818,6.02,16.2,60
6065.766697,13400.37818,6.02,16.2,60
6066.266698,13405.02507,6.02,16.3,60
6066.766692,13396.66258,6.02,16.4,61
6067.266692,13400.78775,6.02,16.5,61
6067.766705,13403.89359,6.02,16.5,61
6068.266692,13408.01914,6.02,16.6,61
6068.766923,13418.11866,6.02,16.6,61
